off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
202252,203827,204319,1628886,1628920,204335,200676,204365,1628909,203831,0
204335,200676,204365,1628909,203831,202252,203827,204319,1628886,1628920,0
202252,203827,204319,1628886,1628920,204335,200676,204365,1628909,203831,0
204335,200676,204365,1628909,203831,202252,203827,204319,1628886,1628920,0
202252,203827,204319,1628886,1628920,204335,200676,204365,1628909,203831,0
204335,200676,204365,1628909,203831,202252,203827,204319,1628886,1628920,2
202252,203827,204319,1628886,1628920,204335,200676,204365,1628909,203831,2
204335,200676,204365,1628909,203831,202252,203827,204319,1628886,1628920,0
202252,203827,204319,1628886,1628920,204335,200676,204365,1628909,203831,0
204335,200676,1627676,1628909,203831,202252,203827,204319,1628886,1628920,2
202252,203827,204319,1628886,1628920,204335,200676,1627676,1628909,203831,2
204335,200676,1627676,1628909,203831,202252,203827,204319,1628886,1628920,0
202252,203827,204319,1628886,1628920,204335,200676,1627676,1628909,203831,0
204335,200676,1627676,1628909,203831,202252,203827,204319,1628886,1628920,0
202252,203827,204319,1628886,1628920,204335,200676,1627676,1628909,203831,0
204335,200676,1627676,1628909,203831,202252,203827,204319,1628886,1628920,2
202252,203827,201907,1628886,1628244,1629479,200676,1627676,1628909,1629568,0
1629479,200676,1627676,1628909,1629568,202252,203827,201907,1628886,1628244,0
202252,203827,201907,1628886,1628244,1629479,200676,1627676,1628909,1629568,0
1629479,200676,1627676,1628909,1629568,202252,203827,201907,1628886,1628244,3
202252,203827,201907,1628886,1628244,1629479,200676,1627676,1628909,1629568,2
1629479,200676,1627676,1628909,1629568,202252,203827,201907,1628886,1628244,0
202252,203827,201907,1628886,1628244,1629479,200676,1627676,1628909,1629568,3
1629479,200676,1627676,1628909,1629568,202252,203827,201907,1628886,1628244,2
202252,203827,201907,1628886,1628244,1629479,200676,1627676,1628909,1629568,2
203831,200676,1627676,1628909,1629568,201518,204321,201907,1628886,1628244,2
201518,204321,201907,1628886,1628244,203831,200676,1627676,1628909,1629568,2
203831,200676,1627676,1628909,1629568,201518,204321,201907,1628886,1628244,2
201518,204321,201907,1628886,1628244,203831,200676,1627676,1628909,1629568,0
203831,200676,1627676,1628909,1629568,201518,204321,1628920,204319,1628244,2
201518,204321,1628920,204319,1628244,203831,200676,1627676,1628909,1629568,2
203831,200676,1627676,1628909,1629568,201518,204321,1628920,204319,1628244,0
201518,204321,1628920,204319,1628244,203831,200676,1627676,1628909,1629568,0
203831,200676,1627676,1628909,1629568,201518,204321,1628920,204319,1628244,3
203831,1628909,1627676,1629568,200676,1628920,201518,1628244,204321,204319,2
1628920,201518,1628244,204321,204319,203831,1628909,1627676,1629568,200676,0
203831,1628909,1627676,1629568,200676,1628920,201518,1628244,204321,204319,0
1628920,201518,1628244,204321,204319,203831,1628909,1627676,1629568,200676,3
203831,1628909,1627676,1629568,200676,1628920,201518,1628244,204321,204319,2
1628920,201518,1628244,204321,204319,203831,1628909,1627676,1629568,200676,0
203831,1628909,1627676,1629568,200676,1628920,201518,1628244,204321,204319,2
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,0
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,2
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,3
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,0
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,2
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,0
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,0
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,3
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,0
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,0
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,2
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,0
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,2
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,2
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,2
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,2
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,0
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,2
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,2
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,3
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,0
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,2
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,0
203831,1628909,1627676,1629568,200676,1628920,203827,202252,1628886,204319,1
1628920,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,2
203831,1628909,1627676,1629568,200676,201518,203827,202252,1628886,204319,0
201518,203827,202252,1628886,204319,203831,1628909,1627676,1629568,200676,1
203831,1628909,1627676,1629568,200676,201518,203827,202252,1628886,204319,0
203398,201886,201502,203389,201896,202650,1628890,203828,201516,202664,0
202650,1628890,203828,201516,202664,203398,201886,201502,203389,201896,2
203398,201886,201502,203389,201896,202650,1628890,203828,201516,202664,3
202650,1628890,203828,201516,202664,203398,201886,201502,203389,201896,0
203398,201886,201502,203389,201896,202650,1628890,203828,201516,202664,0
202650,1628890,203828,201516,202664,203398,201886,201502,203389,201896,0
203398,201886,201502,203389,201896,202650,1628890,203828,201516,202664,0
202650,1628890,203828,201516,202664,203398,201886,201502,203389,201896,0
203398,201886,201502,203389,201896,202650,1628890,203828,201516,202664,0
202650,1628890,203828,201516,202664,203398,201886,201502,203389,201896,2
203398,201886,201502,203389,201896,202650,1628890,203828,201516,202664,2
202650,1628890,203828,201516,202664,203398,201886,201502,203389,201896,0
203398,201886,201502,203389,201896,202650,1628890,203828,201516,202664,0
202650,1628890,203828,201516,202664,203398,201886,201502,203389,201896,2
203398,201886,201502,203389,201896,202650,1628890,203828,201516,202664,2
202650,1628890,203828,201516,202664,203398,201886,201502,203389,201896,0
203398,201886,201502,203389,201896,202650,1628890,203828,201516,202664,0
202650,1628890,203828,201516,202664,203398,201886,201502,201507,201896,3
203398,201886,201502,201507,201896,202650,1628890,203828,201516,202664,0
202650,1628890,203828,201516,202664,203398,201886,201502,201507,201896,2
203398,201886,201502,201507,201896,202650,1628890,203828,201516,202664,2
202650,1628890,203828,201516,202664,203398,201886,101023,201507,201896,3
203398,201886,101023,201507,201896,202650,1628890,203828,201516,202664,3
202650,1628890,203828,201516,202664,203398,201886,101023,201507,201896,2
203398,201886,101023,201507,201896,202650,1628890,203828,201516,202664,0
202650,1628890,203828,201516,202664,203398,201886,101023,201507,201896,2
203398,201886,101023,201507,201896,202650,1628890,203828,201516,202664,2
202650,1628890,203828,201516,202664,203398,201886,101023,201507,201896,0
203398,201886,101023,201507,201896,202650,1628890,203828,201516,202664,3
202650,1628890,203828,201516,202664,203398,201886,101023,201507,201896,0
203398,201886,101023,201507,201896,202650,1628890,203828,201516,202664,0
202650,1628890,203828,201516,202664,203398,201886,101023,201507,201896,0
1629501,201886,101023,201507,201896,202650,1628890,1627674,204323,1628931,2
202650,1628890,1627674,204323,1628931,1629501,201886,101023,201507,201896,0
1629501,201886,101023,201507,201896,202650,1628890,1627674,204323,1628931,0
202650,1628890,1627674,204323,1628931,1629501,201886,101023,201507,201896,0
1629501,201886,101023,201507,201896,202650,1628890,1627674,204323,1628931,0
202650,1628890,1627674,204323,1628931,1629501,201886,101023,201507,201896,2
1629501,201886,101023,201507,201896,202650,1628890,1627674,204323,1628931,3
204323,1629505,1627674,1628890,1628931,1629488,203389,201886,1629501,201507,2
1629488,203389,201886,1629501,201507,204323,1629505,1627674,1628890,1628931,0
204323,1629505,1627674,1628890,1628931,1629488,203389,201886,1629501,201507,0
1629488,203389,201886,1629501,201507,204323,1629505,1627674,1628890,1628931,2
204323,1629505,1627674,1628890,1628931,1629488,203389,201886,1629501,201507,0
1629488,203389,201886,1629501,201507,204323,1629505,1627674,1628890,1628931,0
204323,1629505,1627674,1628890,1628931,1629488,203389,201886,1629501,201507,2
203398,203389,201886,1629501,201507,204323,1629505,1627674,1628890,1628931,1
204323,1629505,1627674,1628890,1628931,203398,203389,201886,1629501,201507,0
203398,203389,201886,1629501,201507,204323,1629505,1627674,1628890,1628931,0
204323,1629505,1627674,1628890,1628931,203398,203389,201886,1629501,201507,0
203398,203389,201886,1629501,201507,204323,1629505,1627674,1628890,1628931,0
204323,1629505,1627674,201516,1628931,203398,203389,201886,1629501,201507,0
203398,203389,101023,201502,201507,203828,202664,1627674,201516,1628931,0
203828,202664,1627674,201516,1628931,203398,203389,101023,201502,201507,2
203398,203389,101023,201502,201507,203828,202664,1627674,201516,1628931,0
203828,202664,1627674,201516,1628931,203398,203389,101023,201502,201507,0
203398,203389,101023,201502,201507,203828,202664,1627674,201516,1628931,2
203828,202664,1627674,201516,1628931,203398,203389,101023,201502,201507,2
203398,203389,101023,201502,201896,203828,202664,1627674,201516,202650,2
203828,202664,1627674,201516,202650,203398,203389,101023,201502,201896,0
203398,203389,101023,201502,201896,203828,202664,1627674,201516,202650,2
203828,202664,1627674,201516,202650,203398,203389,101023,201502,201896,0
203398,203389,101023,201502,201896,203828,202664,1627674,201516,202650,0
203828,202664,1627674,201516,202650,203398,203389,101023,201502,201896,3
203398,203389,101023,201502,201896,203828,202664,1627674,201516,202650,0
203828,202664,1627674,201516,202650,203398,203389,101023,201502,201896,0
203398,201886,101023,201502,201896,203828,202664,1628890,201516,202650,0
203828,202664,1628890,201516,202650,203398,201886,101023,201502,201896,2
203398,201886,101023,201502,201896,203828,202664,1628890,201516,202650,0
203828,202664,1628890,201516,202650,203398,201886,101023,201502,201896,0
203398,201886,101023,201502,201896,203828,202664,1628890,201516,202650,2
203828,202664,1628890,201516,202650,203398,201886,101023,201502,201896,2
203398,201886,101023,201502,201896,203828,202664,1628890,201516,202650,0
203828,202664,1628890,201516,202650,203398,201886,101023,201502,201896,3
203398,201886,101023,201507,201896,203828,202664,1628890,201516,202650,2
203828,202664,1628890,201516,202650,203398,201886,101023,201507,201896,2
203398,201886,101023,201507,201896,203828,202664,1628890,201516,202650,0
203828,202664,1628890,201516,202650,203398,201886,1629501,201507,201896,0
203398,201886,1629501,201507,201896,203828,202664,1628890,201516,1628931,2
203828,202664,1628890,201516,1628931,203398,201886,1629501,201507,201896,3
203398,201886,1629501,201507,201896,203828,202664,1628890,201516,1628931,2
203828,202664,1628890,201516,1628931,203398,201886,1629501,201507,201896,0
203398,201886,1629501,201507,201896,203828,202664,1628890,201516,1628931,0
203828,202664,1628890,201516,1628931,203398,201886,1629501,201507,201896,0
203398,201886,1629501,201507,201896,203828,202664,1628890,1627674,1628931,0
1628890,202664,203828,202650,201516,201502,203398,201886,203389,201896,3
201502,203398,201886,203389,201896,1628890,202664,203828,202650,201516,2
1628890,202664,203828,202650,201516,201502,203398,201886,203389,201896,0
201502,203398,201886,203389,201896,1628890,202664,203828,1628931,201516,2
1628890,202664,203828,1628931,201516,201502,203398,201886,203389,201896,3
201502,203398,201886,203389,201896,1628890,202664,203828,1628931,201516,2
1628890,202664,203828,1628931,201516,201502,203398,201886,203389,201896,3
201502,203398,201886,203389,201896,1628890,202664,203828,1628931,201516,2
1628890,202664,203828,1628931,201516,201502,203398,201886,203389,201896,3
1629501,203398,201886,203389,201896,1628890,202664,203828,1628931,201516,0
1628890,202664,203828,1628931,201516,1629501,203398,201886,203389,201896,3
1629501,203398,201886,203389,201896,1628890,202664,203828,1628931,201516,2
1628890,202664,203828,1628931,201516,1629501,203398,201886,203389,201896,0
1629501,203398,201886,201507,201896,1628890,202664,203828,1628931,201516,0
1628890,202664,203828,1628931,201516,1629501,203398,201886,201507,201896,0
1629501,203398,201886,201507,201896,1628890,202664,204323,1628931,201516,1
1628890,202664,204323,1628931,201516,1629501,203398,201886,201507,201896,0
1629501,203398,201886,201507,201896,1628890,202664,204323,1628931,201516,2
1628890,202664,204323,1628931,201516,1629501,203398,201886,201507,201896,0
1629501,203398,201886,201507,201896,1628890,202664,204323,1628931,201516,0
1628890,202664,204323,1628931,201516,1629501,203398,201886,201507,201896,0
1629501,203398,201886,201507,201896,1628890,202664,204323,1628931,201516,0
1628890,202664,204323,1628931,201516,1629501,203398,201886,201507,201896,3
1629501,203398,201886,201507,201896,1628890,202664,204323,1628931,201516,0
1628890,202664,204323,1628931,1627674,101023,203398,201886,201507,201896,0
101023,203398,201886,201507,201896,1628890,202664,204323,1628931,1627674,0
1628890,202664,204323,1628931,1627674,101023,203398,201886,201507,201896,2
101023,203398,201886,201507,201896,1628890,202664,204323,1628931,1627674,1
1628890,202664,204323,1628931,1627674,101023,203398,201886,201507,201896,0
101023,203398,201886,201507,201896,1628890,202664,204323,1628931,1627674,0
1628890,202664,204323,1628931,1627674,101023,203398,201886,201507,201896,2
101023,203398,201886,201507,201896,1628890,202664,204323,1628931,1627674,0
1628890,202664,204323,1628931,1627674,101023,203398,201886,201507,201896,2
203398,201507,201886,101023,201896,1628931,202650,1628890,1627674,204323,0
1628931,202650,1628890,1627674,204323,203398,201507,201886,101023,201896,0
203398,201507,201886,101023,201896,1628931,202650,1628890,1627674,204323,0
1628931,202650,1628890,1627674,204323,203398,1629482,201886,101023,201896,2
203398,1629482,201886,101023,201896,1628931,202650,1628890,1627674,204323,2
1628931,202650,1628890,1627674,204323,203398,1629482,201886,101023,201896,0
203398,1629482,201886,101023,201896,1628931,202650,1628890,1627674,204323,0
1628931,202650,1628890,1627674,204323,203398,1629482,201886,101023,201896,2
203398,1629482,201886,1629501,201896,1628931,202650,1628890,1627674,204323,0
1628931,202650,1628890,1627674,204323,203398,1629482,201886,1629501,201896,0
203398,1629482,201886,1629501,201896,1628931,202650,1628890,1627674,204323,2
202664,202650,203828,1627674,201516,203398,1629482,201886,1629501,201896,3
203398,1629482,201886,1629501,201896,202664,202650,203828,1627674,201516,2
202664,202650,203828,1627674,201516,203398,1629482,201886,1629501,201896,0
203398,1629482,201886,1629501,201896,202664,202650,203828,1628890,201516,0
202664,202650,203828,1628890,201516,203398,1629482,201886,1629501,201896,0
203398,1629482,201886,1629501,201896,202664,202650,203828,1628890,201516,0
202664,202650,203828,1628890,201516,203398,1629482,201886,1629501,201896,2
203398,1629482,201886,1629501,201896,202664,202650,203828,1628890,201516,0
202664,202650,203828,1628890,201516,203398,1629482,201886,1629501,201896,0
