off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
1628906,1628286,1627676,1628909,1628927,201477,204324,1627669,1628913,203402,0
201477,204324,1627669,1628913,203402,1628906,1628286,1627676,1628909,1628927,2
1628906,1628286,1627676,1628909,1628927,201477,204324,1627669,1628913,203402,2
201477,204324,1627669,1628913,203402,1628906,1628286,1627676,1628909,1628927,2
1628906,1628286,1627676,1628909,1628927,201477,204324,1627669,1628913,203402,0
201477,204324,1627669,1628913,202670,1628906,1628286,1627676,1628909,1628927,3
200676,1628286,1627676,1628909,1628927,201477,204324,1627669,1628913,202670,0
201477,204324,1627669,1628913,202670,200676,203831,1627676,1628909,1628927,0
200676,203831,1627676,1628909,1628927,201477,204324,1627669,1628913,202670,0
201477,1628932,1627669,203825,202670,200676,203831,1627676,204365,1628927,0
200676,203831,1627676,204365,1628927,201477,1628932,1627669,203825,202670,0
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,1628927,0
200676,203831,1627676,204365,1628927,201477,1628932,1628276,203825,202670,3
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,1628927,0
200676,203831,1627676,204365,1628927,201477,1628932,1628276,203825,202670,0
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,1628927,2
200676,203831,1627676,204365,1628927,201477,1628932,1628276,203825,202670,3
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,1628927,2
200676,203831,1627676,204365,1628927,201477,1628932,1628276,203825,202670,3
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,1628927,2
200676,203831,1627676,204365,1628927,201477,1628932,1628276,203825,202670,0
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,200665,1
200676,203831,1627676,204365,200665,201477,1628932,1628276,203825,202670,1
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,200665,3
200676,203831,1627676,204365,200665,201477,1628932,1628276,203825,202670,0
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,200665,0
200676,203831,1627676,204365,200665,201477,1628932,1628276,203825,202670,2
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,200665,0
200676,203831,1627676,204365,200665,201477,1628932,1628276,203825,202670,0
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,200665,2
200676,203831,1627676,204365,200665,201477,1628932,1628276,203825,202670,0
201477,1628932,1628276,203825,202670,200676,203831,1627676,204365,200665,2
204365,1628927,203831,200665,200676,1628276,1628932,202670,201477,203825,3
1628276,1628932,202670,201477,203825,204365,1628927,203831,200665,200676,0
204365,1628927,203831,200665,200676,1628276,1628932,202670,201477,203825,0
1628276,1628932,202670,201477,203825,204365,1628927,203831,200665,200676,2
204365,1628927,203831,200665,200676,1628276,1628932,202670,201477,203825,3
1628276,1628932,202670,201477,203825,204365,1628927,203831,200665,200676,2
204365,1628927,203831,200665,200676,1628276,1628932,202670,201477,203825,0
1628276,1628932,202670,201477,203825,204365,1628927,203831,200665,200676,0
204365,1628927,203831,200665,200676,1628276,1628932,202670,201477,203825,2
1628276,1628932,202670,201477,203825,204365,1628927,203831,200665,200676,3
204365,1628927,203831,200665,200676,1628276,1628932,202670,201477,203825,0
1628276,1628932,202670,201477,203825,204365,1628927,203831,200665,200676,2
204365,1628927,203831,200665,200676,1628276,1628932,202670,201477,203825,2
1628276,1628932,202670,201477,203825,204365,1628927,203831,200665,200676,0
1627676,1628927,203831,1628286,1628909,1628276,1628932,202670,201477,203825,0
1628276,1628932,202670,201477,203825,1627676,1628927,203831,1628286,1628909,2
1627676,1628927,203831,1628286,1628909,1628276,1628932,202670,201477,203825,0
1628276,1628932,202670,201477,203825,1627676,1628927,203831,1628286,1628909,2
1627676,1628927,203831,1628286,1628909,1628276,1628932,202670,201477,203825,0
1628276,1628932,202670,201477,203825,1627676,204365,203831,1628286,200665,2
1627676,204365,203831,1628286,200665,1628276,1628932,202670,201477,203825,0
1628276,1628932,202670,201477,203825,1627676,204365,203831,1628286,200665,2
1627676,204365,203831,1628286,200665,1628276,1628932,202670,201477,203825,0
1628276,1628932,202670,201477,203825,1627676,204365,203831,1628286,200665,0
1627676,204365,203831,1628286,200665,1628276,1628932,1628917,201477,203825,2
1627669,1628932,1628917,201477,203825,1627676,204365,203405,1628286,200665,1
1627676,204365,203405,1628286,200665,1627669,1628932,1628917,201477,203825,0
1627669,1628932,1628917,201477,203825,1627676,204365,203405,1628286,200665,0
1627676,204365,203405,1628286,200665,1627669,1628932,1628917,201477,203825,0
1627669,1628932,1628917,201477,203825,1627676,204365,203405,1628286,200665,0
1627676,204365,203405,1628286,200665,1627669,1628932,1628917,201477,203825,0
1627669,1628932,1628917,201477,203825,1627676,204365,203405,1628286,200665,2
1627676,204365,203405,1628286,200665,1627669,1628932,1628917,201477,203825,2
1627669,1628932,1628917,201477,203825,1627676,204365,203405,1628286,200665,0
1627676,204365,203405,1628286,200665,1627669,1628932,1628917,201477,203825,2
1627669,1628932,1628917,201477,203825,1627676,204365,203405,1628286,200665,2
1627676,204365,203405,1628286,200665,1627669,1628276,1628917,204324,203825,2
1627669,1628276,1628917,204324,203825,1627676,204365,203405,1628286,200665,0
1628276,203825,204324,1628917,1627669,203405,1628286,1628927,1628909,1627676,0
203405,1628286,1628927,1628909,1627676,1628276,203825,204324,1628917,1627669,2
1628276,203825,204324,1628917,1627669,203405,1628286,1628927,1628909,1627676,2
203405,1628286,1628927,1628909,1627676,1628276,203825,204324,1628917,1627669,0
1628276,203825,204324,1628917,1627669,203405,1628286,1628927,1628909,1627676,3
203405,1628286,1628927,1628909,1627676,1628276,203825,204324,1628917,1627669,0
1628276,203825,204324,1628917,1627669,203405,1628286,1628927,1628909,1627676,0
203405,1628286,1628927,1628909,1627676,1628276,203825,204324,1628917,1627669,0
1628276,203825,204324,1628917,1627669,203405,1628286,1628927,1628909,1627676,1
203405,1628286,1628927,1628909,1627676,1628276,203825,204324,1628917,1627669,0
1628276,203825,204324,1628917,1627669,203405,1628286,1628927,1628909,1627676,2
203831,200676,1628927,1628909,1627676,1628276,1628913,204324,1628917,1627669,0
1628276,1628913,204324,1628917,1627669,203831,200676,1628927,1628909,1627676,0
203831,200676,1628927,1628909,1627676,1628276,1628913,204324,1628917,1627669,0
1628276,1628913,204324,1628917,1627669,203831,200676,1628927,1628909,1627676,0
203831,200676,1628927,1628909,1627676,1628276,1628913,204324,1628917,1627669,0
1628276,1628913,204324,1628917,1627669,203831,200676,1628927,1628909,1627676,0
203831,200676,1628927,1628909,1627676,1628276,1628913,204324,1628917,1627669,0
1628276,1628913,204324,1628917,1627669,203831,200676,1628927,1628909,1627676,2
203831,200676,1628927,1628909,1627676,1628276,1628913,204324,1628917,1627669,0
1628276,1628913,204324,1628917,1627669,203831,200676,1628927,1628909,1627676,0
203831,1628286,1628927,204365,1627676,1628269,1628913,204324,1628917,1627669,0
1628269,1628913,204324,1628917,1627669,203831,1628286,1628927,204365,1627676,0
1628906,1628286,1628927,204365,1627676,1628269,1628913,204324,1628917,1627669,3
1628269,1628913,204324,1628917,1627669,1628906,1628286,1628927,204365,1627676,3
1628906,1628286,1628927,204365,1627676,1628269,1628913,204324,1628917,1627669,2
1628269,1628913,204324,1628917,1627669,1628906,1628286,1628927,204365,1627676,1
1628906,1628286,1628927,204365,1627676,1628269,1628913,204324,1628917,1627669,0
1628269,1628913,204324,1628917,1627669,1628906,1628286,1628927,204365,1627676,0
1628906,1628286,1628927,1628909,1627676,1628269,1628913,204324,1628917,1627669,1
1628269,1628913,204324,1628917,1627669,1628906,1628286,1628927,1628909,1627676,2
1628906,1628286,1628927,1628909,1627676,1628269,1628913,204324,1628917,1627669,0
1628269,1628913,204324,1628917,1627669,1628906,1628286,1628927,1628909,1627676,0
1628906,1628286,1628927,1628909,1627676,1628269,1628913,204324,1628917,1627669,0
1628269,1628913,204324,1628917,1627669,1628906,1628286,1628927,1628909,1627676,1
1628906,1628286,1628927,1628909,1627676,1628269,1628913,204324,1628917,1627669,3
1628269,1628913,204324,1628917,1627669,1628906,1628286,1628927,1628909,1627676,0
1628906,1628286,1628927,1628909,1627676,1628269,1628913,204324,1628917,1627669,2
1628269,1628913,204324,1628917,1627669,1628906,1628286,1628927,1628909,1627676,2
1628906,1628286,1628927,1628909,1627676,1628269,1628913,204324,1628917,1627669,3
204322,201904,203026,1628279,202638,201913,204327,203411,202250,1628915,0
201913,204327,203411,202250,1628915,204322,201904,203026,1628279,202638,0
204322,201904,203026,1628279,202638,201913,204327,203411,202250,1628915,0
201913,204327,203411,202250,1628915,204322,201904,203026,1628279,202638,2
204322,201904,203026,1628279,202638,201913,204327,203411,202250,1628915,0
201913,204327,203411,202250,1628915,204322,201904,203026,1628279,202638,0
204322,201904,203026,1628279,202638,201913,204327,203411,202250,1628915,0
201913,204327,203411,202250,1628915,204322,201904,203026,1628279,202638,0
204322,201904,203026,1628279,202638,201913,204327,203411,202250,1628915,0
201913,204327,203411,202250,1628915,204322,201904,203026,1628279,202638,0
204322,201904,203026,1628279,202638,201913,204327,203411,202250,1628915,0
201913,204327,203411,202250,1628915,204322,201904,203026,1628279,202638,0
204322,201904,203026,1628279,202638,201913,204327,203411,202250,1628915,0
201913,204327,203411,202250,1628915,204322,201904,203026,1628279,202638,2
204322,201904,203026,1628279,202638,201913,204327,203411,202250,1628915,2
201913,204327,203411,202250,1628915,204322,201904,203026,1628279,202638,0
204322,201904,203026,1628279,202638,201913,204327,203411,202250,204296,0
201913,204327,203411,202250,204296,204322,201904,203026,1628279,202638,2
204322,201904,203026,1628279,202638,201913,204327,203411,202250,204296,3
201913,204327,203411,202250,204296,204322,201904,203026,1628279,202638,2
204322,201904,203410,1628279,202638,201913,204327,203411,202250,204296,3
201913,204327,203411,202250,204296,204322,201904,203410,1628279,202638,0
204322,201904,203410,1628279,202638,201913,204327,203411,202250,204296,0
201913,204327,203411,202250,204296,204322,201904,203410,1628279,202638,2
204322,201904,203410,1628279,202638,201913,204327,203411,202250,204296,3
201913,204327,203411,202250,204296,204322,201904,203410,1628279,202638,2
204322,201904,203410,1628279,202638,201913,204327,203411,202250,204296,2
201913,204327,203411,202250,204296,204322,201904,203410,1628279,202638,0
204322,201904,203410,1628279,202638,201913,204327,203411,202250,204296,2
201913,204327,203411,202250,204296,204322,201904,203410,1628279,202638,2
204355,1627677,203410,1628279,1628881,203829,204327,204329,202250,204296,1
203829,204327,204329,202250,204296,204355,1627677,203410,1628279,1628881,2
204355,1627677,203410,1628279,1628881,203829,204327,204329,202250,204296,0
203829,204327,204329,202250,204296,204355,1627677,203410,1628279,1628881,3
204355,1627677,203410,1628279,1628881,203829,204327,204329,202250,204296,0
203829,204327,204329,202250,204296,204355,1627677,203410,1628279,1628881,2
204355,1627677,203410,1628279,1628881,203829,204327,204329,202250,204296,2
203829,204327,204329,202250,204296,204355,1627677,203410,1628279,1628881,2
204355,1627677,203410,1628279,1628881,203829,204327,204329,202250,204296,0
203829,204327,204329,202250,204296,204355,1627677,203410,1628279,1628881,0
204296,203411,203829,204329,202250,1627677,1628279,203410,204355,1628881,3
1627677,1628279,203410,204355,1628881,204296,203411,203829,204329,202250,0
204296,203411,203829,204329,202250,1627677,1628279,203410,204355,1628881,0
1627677,1628279,203410,204355,1628881,204296,203411,203829,204329,202250,2
204296,203411,203829,204329,202250,1627677,1628279,203410,204355,1628881,0
1627677,1628279,203410,204355,1628881,204296,203411,203829,204329,202250,2
204296,203411,203829,204329,202250,1627677,1628279,203410,204355,1628881,2
1627677,1628279,203410,204355,1628881,204296,203411,203829,204329,202250,0
204296,203411,203829,204329,202250,1627677,1628279,203410,204355,1628881,2
1627677,1628279,203410,204355,1628881,204296,203411,203829,204329,202250,0
204296,203411,203829,204329,202250,203026,202638,203410,201904,204322,0
203026,202638,203410,201904,204322,204296,203411,203829,204329,202250,0
204296,203411,203829,204329,202250,203026,202638,203410,201904,204322,2
203026,202638,203410,201904,204322,204296,203411,203829,204329,202250,1
204296,203411,203829,204329,202250,203026,202638,203410,201904,204322,2
203026,202638,203410,201904,204322,204296,203411,203829,204329,202250,2
204296,203411,203829,204329,202250,203026,202638,203410,201904,204322,2
203026,202638,203410,201904,204322,204296,203411,203829,204329,202250,0
204296,203411,203829,204329,202250,203026,202638,203410,201904,204322,0
203026,202638,203410,201904,204322,204327,1628915,203829,201913,202250,1
204327,1628915,203829,201913,202250,203026,202638,203410,201904,204322,0
203026,202638,203410,201904,204322,204327,1628915,203829,201913,202250,2
204327,1628915,203829,201913,202250,203026,202638,203410,201904,204322,2
203026,202638,203410,201904,204322,204327,1628915,203829,201913,202250,0
204327,1628915,203829,201913,202250,203026,202638,203410,201904,204322,0
203026,202638,203410,201904,204322,204327,1628915,203829,201913,202250,2
204327,1628915,203829,201913,202250,203026,202638,203410,201904,204322,2
203026,202638,203410,201904,204322,204327,1628915,203829,201913,202250,0
204327,1628915,203829,201913,202250,203026,202638,203410,201904,204322,2
203026,202638,203410,201904,204322,204327,1628915,203829,201913,202250,0
204327,1628915,203829,201913,202250,203026,202638,203410,201904,204322,2
203026,202638,1628279,201904,1627677,204327,1628915,203829,201913,202250,0
204327,1628915,203829,201913,202250,203026,202638,1628279,201904,1627677,2
203026,202638,1628279,201904,1627677,204327,1628915,203829,201913,202250,2
204327,1628915,203829,201913,202250,203026,202638,1628279,201904,1627677,0
203026,202638,1628279,201904,1627677,204327,1628915,203829,201913,202250,2
204327,1628915,203829,201913,202250,203026,202638,1628279,201904,1627677,2
203026,202638,1628279,201904,1627677,204327,1628915,203829,201913,202250,1
204327,1628915,203829,201913,202250,203026,202638,1628279,201904,1627677,0
203026,202638,1628279,201904,1627677,204327,1628915,203829,201913,202250,0
204327,1628915,203829,201913,202250,203026,202638,1628279,201904,1627677,0
203026,202638,1628279,201904,1627677,204327,1628915,203829,201913,202250,0
204327,1628915,203829,201913,202250,203026,202638,1628279,201904,1627677,0
203026,202638,1628279,201904,1627677,204327,1628915,203829,201913,202250,2
202250,204327,1628915,203411,201913,204322,203026,1628279,201904,202638,0
204322,203026,1628279,201904,202638,202250,204327,1628915,203411,201913,0
202250,204327,1628915,203411,201913,204322,203026,1628279,201904,202638,2
204322,203026,1628279,201904,202638,202250,204327,1628915,203411,201913,3
202250,204327,1628915,203411,201913,204322,203026,1628279,201904,202638,0
204322,203026,1628279,201904,202638,202250,204327,1628915,203411,201913,2
