,off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
11903,203024,1630101,1629483,203018,1629524,203400,1629488,203829,100940,1629501,3
11904,203400,1629488,203829,100940,1629501,203024,1630101,1629483,203018,1629524,3
11905,203024,1630101,1629483,203018,1629524,203400,1629488,203829,100940,1629501,2
11906,203400,1629488,203829,100940,1629501,203024,1630101,1629483,203018,1629524,0
11907,203024,1630101,1629483,203018,1629524,203400,1629488,203829,100940,1629501,2
11908,203400,1629488,203829,100940,1629501,203024,1630101,1629483,203018,1629524,0
11909,203024,1630101,1629483,203018,1629524,203400,1629488,203829,100940,1629501,0
11910,203400,1629488,203829,100940,1629501,203024,1630101,1629483,203018,1629524,2
11911,203024,1630101,1629483,203018,1629524,203400,1629488,203829,100940,1629501,2
11912,203400,1629488,203829,100940,1629501,203024,1630101,1629483,203018,1629524,2
11913,203024,1630101,1629483,203018,1629524,203400,1629488,203829,100940,1629501,0
11914,203400,1629488,203829,100940,1629501,203024,1630101,1629483,203018,1629524,0
11915,203024,1630101,1629483,203018,1629524,203400,1629488,203829,100940,1629501,3
11916,1627668,204319,202252,203827,1628886,202670,1628932,201881,1628263,203825,0
11917,202670,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,0
11918,1627668,204319,202252,203827,1628886,202670,1628932,201881,1628263,203825,0
11919,202670,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,2
11920,1627668,204319,202252,203827,1628886,202670,1628932,201881,1628263,203825,0
11921,202670,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,2
11922,1627668,204319,202252,203827,1628886,202670,1628932,201881,1628263,203825,3
11923,202670,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,2
11924,1627668,204319,202252,203827,1628886,202670,1628932,201881,1628263,203825,0
11925,202670,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,1
11926,1627668,204319,202252,203827,1628886,202670,1628932,201881,1628263,203825,0
11927,202670,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,0
11928,1627668,204319,202252,203827,1628886,202670,1628932,201881,1628263,203825,0
11929,202670,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,0
11930,1627668,204319,202252,203827,1628886,202670,1628932,201881,1628263,203825,2
11931,202670,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,0
11932,1627668,204319,202252,203827,1628886,202670,1628932,201881,1628263,203825,0
11933,202670,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,2
11934,1627668,204319,202252,203827,1628886,202670,1628932,201881,1628263,203825,2
11935,202670,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,0
11936,1627668,204319,202252,203827,1628886,204324,1628932,201881,1628263,203825,1
11937,204324,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,0
11938,1627668,204319,202252,203827,1628886,204324,1628932,201881,1628263,203825,2
11939,204324,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,0
11940,1627668,204319,202252,203827,1628886,204324,1628932,201881,1628263,203825,0
11941,204324,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,0
11942,1627668,204319,202252,203827,1628886,204324,1628932,201881,1628263,203825,0
11943,204324,1628932,201881,1628263,203825,1627668,204319,202252,203827,1628886,0
11944,1627668,204319,202252,203827,1628886,204324,1628932,201881,1628263,203825,2
11945,204324,1628932,202658,1629498,203825,1627668,204319,1629496,1628244,1628886,0
11946,1627668,204319,1629496,1628244,1628886,204324,1628932,202658,1629498,203825,0
11947,204324,1628932,202658,1629498,203825,1627668,204319,1629496,1628244,1628886,0
11948,1627668,204319,1629496,1628244,1628886,204324,1628932,202658,1629498,203825,0
11949,204324,1628932,202658,1629498,203825,1627668,204319,1629496,1628244,1628886,2
11950,1627668,204319,1629496,1628244,1628886,204324,1628932,202658,1629498,203825,2
11951,204324,1628932,202658,1629498,203825,1627668,204319,1629496,1628244,1628886,2
11952,1627668,204319,1629496,1628244,1628886,204324,1628932,202658,1629498,203825,0
11953,204324,1628932,202658,1629498,203825,1627668,204319,1629496,1628244,1628886,2
11954,1627668,204319,1629496,1628244,1628886,204324,1628932,202658,1629498,203825,2
11955,204324,1628932,202658,1629498,203825,1627668,204319,1629496,1628244,1628886,0
11956,1627668,204319,1629496,1628244,1628886,204324,1628932,202658,1629498,203825,0
11957,204324,1628932,202658,1629498,203825,1627668,204319,1629496,1628244,1628886,0
11958,1627668,204319,1629496,1628244,1628886,204324,1628932,202658,1629498,203825,0
11959,204324,203411,202658,1629498,202670,202259,1628920,1629496,1628244,1628886,2
11960,202259,1628920,1629496,1628244,1628886,204324,203411,202658,1629498,202670,0
11961,204324,203411,202658,1629498,202670,202259,1628920,1629496,1628244,1628886,2
11962,202658,1629498,202670,204324,203411,1629496,1628244,1628920,202259,1628886,3
11963,1629496,1628244,1628920,202259,1628886,202658,1629498,202670,204324,203411,2
11964,202658,1629498,202670,204324,203411,1629496,1628244,1628920,202259,1628886,2
11965,1629496,1628244,1628920,202259,1628886,202658,1629498,202670,204324,203411,0
11966,202658,1629498,202670,204324,203411,1629496,1628244,1628920,202259,1628886,2
11967,1629496,1628244,1628920,202259,1628886,202658,1629498,202670,204324,203411,0
11968,202658,1629498,202670,204324,203411,1629496,1628244,1628920,202259,1628886,0
11969,1629496,1628244,1628920,202259,1628886,202658,1629498,202670,204324,203411,0
11970,202658,1629498,202670,204324,201881,204319,1627668,202252,202259,203827,2
11971,204319,1627668,202252,202259,203827,202658,1629498,202670,204324,201881,0
11972,202658,1629498,202670,204324,201881,204319,1627668,202252,202259,203827,0
11973,204319,1627668,202252,202259,203827,202658,1629498,1628932,204324,201881,0
11974,202658,1629498,1628932,204324,201881,204319,1627668,202252,202259,203827,2
11975,204319,1627668,202252,1628886,203827,202658,1629498,1628932,202670,201881,2
11976,202658,1629498,1628932,202670,201881,204319,1627668,202252,1628886,203827,0
11977,204319,1627668,202252,1628886,203827,202658,1629498,1628932,202670,201881,0
11978,202658,1629498,1628932,202670,201881,204319,1627668,202252,1628886,203827,0
11979,204319,1627668,202252,1628886,203827,202658,1629498,1628932,202670,201881,0
11980,202658,1629498,1628932,202670,201881,204319,1627668,202252,1628886,203827,2
11981,204319,1627668,202252,1628886,203827,202658,1629498,1628932,202670,201881,2
11982,202658,1629498,1628932,202670,201881,204319,1627668,202252,1628886,203827,2
11983,204319,1627668,202252,1628886,203827,202658,1629498,1628932,202670,201881,0
11984,202658,1629498,1628932,202670,203825,204319,1627668,202252,1628886,203827,2
11985,204319,1627668,202252,1628886,203827,202658,1629498,1628932,202670,203825,0
11986,202658,1629498,1628932,202670,203825,204319,1627668,202252,1628886,203827,2
11987,204319,1627668,202252,1628886,203827,202658,1629498,1628932,202670,203825,0
11988,202658,1629498,1628932,202670,203825,204319,1627668,202252,1628886,203827,0
11989,204319,1627668,202252,1628886,203827,202658,1629498,1628932,202670,203825,3
11990,202658,1629498,1628932,202670,201881,204319,1627668,202252,1628886,1628920,1
11991,204319,1627668,202252,1628886,1628920,202658,1629498,1628932,202670,201881,0
11992,202658,1629498,1628932,202670,201881,204319,1627668,202252,1628886,1628920,0
11993,204319,1627668,202252,1628886,1628920,202658,1629498,1628932,202670,201881,0
11994,202658,1629498,1628932,202670,201881,204319,1627668,202252,1628886,1628920,2
11995,204319,1627668,202252,1628886,1628920,202658,1629498,1628932,202670,201881,2
11996,202658,1629498,1628932,202670,201881,204319,1627668,202252,1628886,1628920,2
11997,204319,1627668,202252,1628244,1628920,202658,1629498,1628932,202670,201881,0
11998,202658,1629498,1628932,202670,201881,204319,1627668,202252,1628244,1628920,2
11999,204319,1627668,202252,1628244,1628920,202658,1629498,1628932,202670,201881,0
12000,1628932,201881,1628263,203825,202670,1627668,203827,202252,1628886,204319,0
12001,1627668,203827,202252,1628886,204319,1628932,201881,1628263,203825,202670,2
12002,1628932,201881,1628263,203825,202670,1627668,203827,202252,1628886,204319,0
12003,1627668,203827,202252,1628886,204319,1628932,201881,1628263,203825,202670,0
12004,1628932,201881,1628263,203825,202670,1627668,203827,202252,1628886,204319,0
12005,1627668,203827,202252,1628886,204319,1628932,201881,1628263,203825,202670,0
12006,1628932,201881,1628263,203825,202670,1627668,203827,202252,1628886,204319,0
12007,1627668,203827,202252,1628886,204319,1628932,201881,1628263,203825,202670,0
12008,1628932,201881,1628263,203825,202670,1627668,203827,202252,1628886,204319,2
12009,1627668,203827,202252,1628886,204319,1628932,201881,1628263,203825,202670,2
12010,1628932,201881,1628263,203825,202670,1627668,203827,202252,1628886,204319,0
12011,1627668,203827,202252,1628886,204319,1628932,201881,1628263,203825,202670,0
12012,1628932,201881,1628263,203825,202670,1627668,203827,202252,1628886,204319,2
12013,1627668,203827,202252,1628886,204319,1628932,201881,1628263,203825,202670,0
12014,1628932,201881,202658,203825,202670,1627668,203827,202252,1628886,204319,2
12015,1627668,203827,202252,1628886,204319,1628932,201881,202658,203825,202670,0
12016,1628932,201881,202658,203825,202670,1627668,203827,202252,1628886,204319,2
12017,1627668,203827,202252,1628886,204319,1628932,201881,202658,203825,202670,2
12018,1628932,201881,202658,203825,202670,1627668,203827,202252,1628886,204319,3
12019,1627668,203827,202252,1628886,204319,1628932,201881,202658,203825,202670,3
12020,1628932,201881,202658,203825,202670,1627668,203827,202252,1628886,204319,0
12021,1627668,203827,202252,1628886,204319,1628932,201881,202658,203825,202670,0
12022,1628932,201881,202658,203825,204324,1627668,1629496,202252,1628886,202259,2
12023,1627668,1629496,202252,1628886,202259,1628932,201881,202658,203825,204324,2
12024,1628932,201881,202658,203825,204324,1627668,1629496,202252,1628886,202259,0
12025,1627668,1629496,202252,1628886,202259,1628932,201881,202658,203825,204324,0
12026,1628932,201881,202658,203825,204324,1627668,1629496,202252,1628886,202259,0
12027,1627668,1629496,202252,1628886,202259,1628932,201881,202658,203825,204324,2
12028,1628932,1629498,202658,203825,204324,1627668,1629496,202252,1628886,202259,2
12029,1627668,1629496,202252,1628886,202259,1628932,1629498,202658,203825,204324,3
12030,1628932,1629498,202658,203825,204324,1627668,1628920,202252,1628886,202259,2
12031,1627668,1628920,202252,1628886,202259,1628932,1629498,202658,203825,204324,2
12032,1628932,1629498,202658,203825,204324,1627668,1628920,202252,1628886,202259,0
12033,1627668,1628920,202252,1628886,202259,1628932,1629498,202658,203825,204324,0
12034,1628932,1629498,202658,203411,204324,1627668,1628920,1628244,1628886,202259,2
12035,1627668,1628920,1628244,1628886,202259,1628932,1629498,202658,203411,204324,0
12036,1628932,1629498,202658,203411,204324,1627668,1628920,1628244,1628886,202259,0
12037,1627668,1628920,1628244,1628886,202259,1628932,1629498,202658,203411,204324,0
12038,1628932,1629498,202658,203411,204324,203827,1628920,1628244,1628886,202259,2
12039,203827,1628920,1628244,204319,202259,202670,1629498,202658,203411,204324,3
12040,202670,1629498,202658,203411,204324,203827,1628920,1628244,204319,202259,0
12041,203827,1628920,1628244,204319,202259,202670,1629498,202658,203411,204324,2
12042,202670,1629498,202658,203411,204324,203827,1628920,1628244,204319,202259,3
12043,203827,1628920,1628244,204319,202259,202670,1629498,202658,203411,204324,0
12044,203827,204319,1628920,202259,1628244,203411,1628932,1629498,204324,202658,2
12045,203411,1628932,1629498,204324,202658,203827,204319,1628920,202259,1628244,0
12046,203827,204319,1628920,202259,1628244,203411,1628932,1629498,204324,202658,0
12047,203411,1628932,1629498,204324,202658,203827,204319,1628920,202259,1628244,0
12048,203827,204319,1628920,202259,1628244,203411,1628932,1629498,204324,202658,0
12049,203411,1628932,1629498,204324,202658,203827,204319,1628920,202259,1628244,2
12050,203827,204319,1627668,202259,1628244,203411,1628932,1629498,204324,202658,0
12051,203411,1628932,1629498,204324,202658,203827,204319,1627668,202259,1628244,0
12052,203827,204319,1627668,202259,1628244,203411,1628932,1629498,204324,202658,0
12053,203411,1628932,1629498,204324,202658,203827,204319,1627668,202259,1628244,2
12054,203827,204319,1627668,202252,1628244,203411,1628932,1629498,204324,202658,1
12055,203411,1628932,1629498,204324,202658,203827,204319,1627668,202252,1628244,0
12056,203827,204319,1627668,202252,1628244,203411,1628932,1629498,204324,202658,0
12057,203411,1628932,1629498,204324,202658,203827,204319,1627668,202252,1628244,0
12058,203827,204319,1627668,202252,1628886,203825,1628932,1629498,204324,202658,2
12059,203825,1628932,1629498,204324,202658,203827,204319,1627668,202252,1628886,0
12060,203827,204319,1627668,202252,1628886,203825,1628932,1629498,204324,202658,0
12061,203825,1628932,1629498,204324,202658,203827,204319,1627668,202252,1628886,2
12062,203827,204319,1627668,202252,1628886,203825,1628932,1629498,204324,202658,0
12063,203825,1628932,1629498,204324,202658,203827,204319,1627668,202252,1628886,0
12064,203827,204319,1627668,202252,1628886,203825,201881,1629498,204324,202658,2
12065,203825,201881,1629498,204324,202658,203827,204319,1627668,202252,1628886,0
12066,203827,204319,1627668,202252,1628886,203825,201881,1629498,204324,202658,2
12067,203825,201881,1629498,204324,202658,203827,204319,1627668,202252,1628886,0
12068,203827,204319,1627668,202252,1628886,203825,201881,1629498,204324,202658,0
12069,203825,201881,1629498,204324,202658,203827,204319,1627668,202252,1628886,0
12070,203827,1628244,1627668,202252,1628886,203825,201881,1628932,204324,202658,1
12071,203825,201881,1628932,204324,202658,203827,202259,1627668,202252,1628886,0
12072,203827,202259,1627668,202252,1628886,203825,201881,1628932,204324,202658,2
12073,203825,201881,1628932,204324,202658,203827,202259,1627668,202252,1628886,0
12074,203827,1628244,1627668,202252,1628886,203825,201881,1628932,204324,202658,2
12075,203825,201881,1628932,204324,202658,203827,1628244,1627668,202252,1628886,0
12076,203827,1628244,1627668,202252,1628886,203825,201881,1628932,204324,202658,3
12077,203825,201881,1628932,204324,202658,203827,1628244,1627668,202252,1628886,2
12078,203827,1628244,1627668,202252,1628886,203825,201881,1628932,204324,202658,2
12079,203825,201881,1628932,204324,202658,203827,1628244,1627668,202252,1628886,2
12080,203827,1628244,1627668,202252,1628886,203825,201881,1628932,204324,202658,0
12081,203825,1629498,1628932,204324,202658,203827,1628244,1627668,202252,1628886,0
12082,203827,1628244,1627668,202252,1628886,203825,1629498,1628932,204324,202658,3
12083,203825,1629498,1628932,204324,202658,203827,1628244,1627668,202252,1628886,0
12084,203827,1628244,1627668,202252,1628886,203825,1629498,1628932,204324,202658,0
12085,203825,1629498,1628932,204324,202658,203827,1628244,1627668,202252,1628886,2
12086,203827,1628244,1627668,202252,1628886,203825,1629498,1628932,204324,202658,0
12087,203825,1629498,1628263,204324,202658,203827,1628244,1627668,202252,1628886,1
12088,203827,1628244,1627668,202252,1628886,203825,1629498,1628263,204324,202658,0
12089,1629479,1627700,1628909,1629568,200676,203828,1627674,201516,1628931,202664,0
12090,203828,1627674,201516,1628931,202664,1629479,1627700,1628909,1629568,200676,0
12091,1629479,1627700,1628909,1629568,200676,203828,1627674,201516,1628931,202664,0
12092,203828,1627674,201516,1628931,202664,1629479,1627700,1628909,1629568,200676,3
12093,1629479,1627700,1628909,1629568,200676,203828,1627674,201516,1628931,202664,0
12094,203828,1627674,201516,1628931,202664,1629479,1627700,1628909,1629568,200676,0
12095,1629479,1627700,1628909,1629568,200676,203828,1627674,201516,1628931,202664,3
12096,203828,1627674,201516,1628931,202664,1629479,1627700,1628909,1629568,200676,2
12097,1629479,1627700,1628909,1629568,200676,203828,1627674,201516,1628931,202664,0
12098,203828,1627674,201516,1628931,202664,1629479,1627700,1628909,1629568,200676,2
12099,1629479,1627700,1628909,1629568,200676,203828,1627674,201516,1628931,202664,0
12100,203828,1627674,201516,1628931,202664,1629479,1627700,1628909,1629568,200676,0
12101,1629479,1627700,1628909,1629568,200676,203828,1627674,201516,1628931,202664,0
12102,203828,1627674,201516,1628931,202664,1629479,1627700,1628909,1629568,200676,0
12103,1629479,1627700,1628909,1629568,200676,203828,1627674,201516,1628931,202664,0
12104,203828,1627674,201516,1628931,202664,1629479,1627700,1628909,1629568,200676,2
